date,close,volume,open,high,low
07/11/13,25.81,26756400.00,25.96,26.00,25.45
07/10/13,25.80,26744350.00,25.58,25.83,25.47
07/09/13,25.48,30334450.00,25.07,25.49,25.03
07/08/13,24.71,27043580.00,24.47,25.04,24.42
07/05/13,24.37,20202440.00,24.65,24.66,24.20
07/03/13,24.52,10404330.00,24.22,24.71,24.15
07/02/13,24.41,18346010.00,24.70,24.77,24.30
07/01/13,24.81,20539520.00,24.97,25.06,24.62
06/28/13,24.88,96737620.00,24.68,24.98,24.42
06/27/13,24.66,34641060.00,24.24,24.84,24.21
06/26/13,24.16,29860530.00,24.51,24.65,23.99
06/25/13,24.25,24710300.00,24.14,24.43,24.04
06/24/13,23.94,40586430.00,23.95,24.11,23.38
06/21/13,24.53,45800870.00,24.59,24.70,24.05
06/20/13,23.90,42716660.00,24.28,24.75,23.65
06/19/13,24.31,31732970.00,24.20,25.19,24.10
06/18/13,24.21,36667860.00,24.09,24.69,24.08
06/17/13,24.02,33601370.00,23.91,24.25,23.75
06/14/13,23.63,30603420.00,23.56,23.89,23.26
06/13/13,23.73,31095780.00,23.72,23.83,23.27
06/12/13,23.77,26404420.00,24.16,24.26,23.58
06/11/13,24.03,29837670.00,24.03,24.35,24.00
06/10/13,24.33,58311370.00,24.06,24.60,23.99
06/07/13,23.29,38679530.00,23.03,23.40,22.86
06/06/13,22.97,31224400.00,22.99,23.09,22.67
06/05/13,22.90,53759680.00,23.35,23.71,22.79
06/04/13,23.52,34748310.00,23.89,23.93,23.32
06/03/13,23.85,35693200.00,24.27,24.32,23.71
05/31/13,24.35,35879190.00,24.63,24.95,24.27
05/30/13,24.55,60555780.00,24.13,24.78,23.93
05/29/13,23.32,64115760.00,23.79,23.81,23.26
05/28/13,24.10,50042490.00,24.54,24.54,23.92
05/24/13,24.31,58653470.00,24.97,24.97,24.08
05/23/13,25.06,37654530.00,24.80,25.53,24.77
05/22/13,25.16,45198860.00,25.65,25.85,24.92
05/21/13,25.66,26163000.00,25.87,26.08,25.59
05/20/13,25.76,42345840.00,26.18,26.19,25.69
05/17/13,26.25,29426640.00,26.40,26.60,26.20
05/16/13,26.13,35473010.00,26.48,26.55,25.90
05/15/13,26.60,30257960.00,26.92,26.99,26.40
05/14/13,27.07,24899510.00,26.89,27.28,26.82
05/13/13,26.82,29003230.00,26.60,27.33,26.53
05/10/13,26.68,30796410.00,27.14,27.30,26.57
05/09/13,27.04,33367040.00,27.08,27.55,26.85
05/08/13,27.12,34592220.00,26.88,27.30,26.65
05/07/13,26.89,41181810.00,27.55,27.85,26.85
05/06/13,27.57,43816260.00,28.33,28.46,27.48
05/03/13,28.31,58210590.00,29.04,29.07,28.15
05/02/13,28.97,104142100.00,28.01,29.02,27.98
05/01/13,27.43,63228690.00,27.85,27.92,27.31
04/30/13,27.77,36158480.00,27.13,27.85,27.01
04/29/13,26.98,28880330.00,27.16,27.41,26.86
04/26/13,26.85,32952000.00,26.60,27.62,26.60
04/25/13,26.14,17085990.00,26.07,26.40,26.00
04/24/13,26.11,19701820.00,25.93,26.40,25.80
04/23/13,25.98,25136620.00,26.22,26.33,25.77
04/22/13,25.97,25626190.00,25.81,26.36,25.70
04/19/13,25.73,20349350.00,25.62,25.96,25.33
04/18/13,25.69,39017530.00,26.82,26.82,25.15
04/17/13,26.63,26409810.00,26.65,27.20,26.39
04/16/13,26.92,27354550.00,26.81,27.11,26.40
04/15/13,26.52,30157610.00,27.16,27.48,26.36
04/12/13,27.40,28645390.00,28.00,28.00,27.24
04/11/13,28.02,33317050.00,27.48,28.10,27.25
04/10/13,27.57,45868010.00,27.01,27.84,26.90
04/09/13,26.59,21271210.00,26.58,26.89,26.42
04/08/13,26.85,27213210.00,27.19,27.20,26.63
04/05/13,27.39,64468590.00,26.86,27.80,26.61
04/04/13,27.07,81884030.00,26.62,27.23,26.11
04/03/13,26.25,48093190.00,25.83,26.39,25.70
04/02/13,25.42,35121310.00,25.77,26.12,25.30
04/01/13,25.53,22205800.00,25.63,25.89,25.28
03/28/13,25.58,28564300.00,26.09,26.17,25.52
03/27/13,26.09,52246250.00,25.00,26.28,24.72
03/26/13,25.21,26931720.00,25.08,25.48,25.03
03/25/13,25.13,39115300.00,25.75,25.80,25.08
03/22/13,25.73,18420580.00,25.80,26.01,25.63
03/21/13,25.74,24297020.00,25.66,26.11,25.56
03/20/13,25.86,43922190.00,26.68,26.69,25.78
03/19/13,26.55,25222620.00,26.53,26.90,26.21
03/18/13,26.49,26610250.00,26.37,26.79,25.78
03/15/13,26.65,31554310.00,27.03,27.06,26.56
03/14/13,27.04,27604220.00,27.10,27.43,26.83
03/13/13,27.08,39527710.00,27.62,27.65,26.92
03/12/13,27.83,27498230.00,28.10,28.32,27.60
03/11/13,28.14,35585960.00,28.01,28.64,27.83
03/08/13,27.96,44161320.00,28.43,28.47,27.73
03/07/13,28.58,74408360.00,27.57,28.68,27.47
03/06/13,27.45,33464760.00,28.10,28.13,27.35
03/05/13,27.52,40184170.00,27.88,28.18,27.21
03/04/13,27.72,32363520.00,27.76,28.06,27.44
03/01/13,27.78,54032140.00,27.05,28.12,26.81
02/28/13,27.25,82952930.00,26.84,27.30,26.34
02/27/13,26.87,44203880.00,27.34,27.34,26.63
02/26/13,27.39,31579420.00,27.36,27.46,26.70
02/25/13,27.27,34480840.00,27.16,27.64,27.15
02/22/13,27.13,36287100.00,27.62,27.63,26.82
02/21/13,27.28,49583120.00,28.28,28.55,27.15
02/20/13,28.46,42037050.00,28.92,29.05,28.33
02/19/13,28.93,49216780.00,28.23,29.08,28.12
02/15/13,28.32,32986500.00,28.52,28.75,28.09
02/14/13,28.50,35565550.00,28.02,28.63,28.01
02/13/13,27.91,50053630.00,27.36,28.32,27.31
02/12/13,27.37,93390430.00,27.67,28.16,27.10
02/11/13,28.26,36619600.00,28.61,28.68,28.04
02/08/13,28.55,37636360.00,28.89,29.17,28.51
02/07/13,28.65,34410230.00,29.11,29.15,28.27
02/06/13,29.05,38301680.00,28.74,29.29,28.66
02/05/13,28.64,47790880.00,28.26,28.96,28.04
02/04/13,28.11,92128780.00,29.06,29.20,28.01
02/01/13,29.73,85730540.00,31.01,31.02,29.63
01/31/13,30.98,190522200.00,29.15,31.47,28.74
01/30/13,31.24,84116810.00,30.98,31.49,30.88
01/29/13,30.79,72704310.00,32.00,32.07,30.71
01/28/13,32.47,59514360.00,31.88,32.51,31.81
01/25/13,31.54,54234890.00,31.41,31.93,31.13
01/24/13,31.08,43747870.00,31.27,31.49,30.81
01/23/13,30.82,48497840.00,31.10,31.50,30.80
01/22/13,30.73,54812940.00,29.75,30.89,29.74
01/18/13,29.66,49552880.00,30.31,30.44,29.27
01/17/13,30.14,40204750.00,30.08,30.42,30.03
01/16/13,29.85,75183340.00,30.21,30.35,29.53
01/15/13,30.10,172961200.00,30.64,31.71,29.88
01/14/13,30.95,98585650.00,32.08,32.21,30.62
01/11/13,31.72,89422580.00,31.28,31.96,31.10
01/10/13,31.30,95209790.00,30.60,31.45,30.28
01/09/13,30.59,104443300.00,29.67,30.60,29.49
01/08/13,29.06,45791490.00,29.51,29.60,28.86
01/07/13,29.42,83712950.00,28.69,29.79,28.65
01/04/13,28.76,72609630.00,28.01,28.93,27.83
01/03/13,27.77,63069690.00,27.88,28.47,27.59
01/02/13,28.00,69735160.00,27.44,28.18,27.42
12/31/12,26.62,60287020.00,26.20,26.99,26.11
12/28/12,25.91,56502650.00,25.48,26.11,25.15
12/27/12,26.05,43425730.00,26.55,26.80,25.52
12/26/12,26.51,33122100.00,27.03,27.18,26.38
12/24/12,26.93,28230040.00,26.50,26.96,26.20
12/21/12,26.26,54365580.00,26.66,27.01,26.12
12/20/12,27.36,35540640.00,27.49,27.60,27.13
12/19/12,27.41,61342850.00,27.83,28.22,26.95
12/18/12,27.71,60474760.00,26.96,27.91,26.90
12/17/12,26.75,57679070.00,26.77,27.00,26.32
12/14/12,26.81,91517810.00,28.18,28.33,26.76
12/13/12,28.24,80968650.00,27.59,28.75,27.43
12/12/12,27.58,46664930.00,28.00,28.14,27.37
12/11/12,27.98,77035520.00,28.07,28.24,27.66
12/10/12,27.84,50463630.00,27.17,28.17,27.10
12/07/12,27.49,51648160.00,27.07,27.78,26.84
12/06/12,26.97,45933360.00,27.68,27.75,26.82
12/05/12,27.71,58899760.00,27.75,27.90,27.26
12/04/12,27.46,72810360.00,27.06,27.76,26.68
12/03/12,27.04,123384900.00,28.00,28.88,26.98
11/30/12,28.00,126867400.00,27.26,28.00,26.76
11/29/12,27.32,88572990.00,26.50,27.52,26.16
11/28/12,26.36,49113040.00,25.94,26.49,25.75
11/27/12,26.15,85687430.00,26.04,26.50,25.46
11/26/12,25.94,123513900.00,24.94,26.09,24.81
11/23/12,24.00,29520310.00,24.58,24.68,23.88
11/21/12,24.32,89720920.00,23.22,24.53,23.05
11/20/12,23.10,46515660.00,22.73,23.90,22.70
11/19/12,22.92,84944370.00,23.96,24.12,22.82
11/16/12,23.56,107091400.00,22.25,23.93,22.18
11/15/12,22.17,78808770.00,22.34,22.50,21.65
11/14/12,22.36,229081600.00,20.10,22.50,19.93
11/13/12,19.86,71524510.00,19.61,20.11,19.56
11/12/12,20.07,67220540.00,19.15,20.17,18.87
11/09/12,19.21,42257790.00,19.96,20.00,19.13
11/08/12,19.99,34106840.00,20.52,20.73,19.98
11/07/12,20.47,33352920.00,20.85,20.95,20.37
11/06/12,21.17,29030780.00,21.24,21.37,20.99
11/05/12,21.25,31752420.00,21.10,21.48,20.92
11/02/12,21.18,38308550.00,21.26,21.69,21.07
11/01/12,21.21,37631000.00,21.08,21.44,21.01
10/31/12,21.11,99311480.00,20.82,21.50,20.73
10/26/12,21.94,9999999.00,22.40,22.88,21.88
10/25/12,22.56,76050080.00,23.29,23.31,22.47
10/24/12,23.23,228364700.00,24.13,24.25,22.85
10/23/12,19.50,72281000.00,19.25,19.80,19.10
10/22/12,19.32,32269470.00,19.20,19.43,19.05
10/19/12,19.00,34769600.00,19.00,19.06,18.80
10/18/12,18.98,52059860.00,19.70,19.79,18.89
10/17/12,19.88,44020450.00,19.50,20.48,19.37
10/16/12,19.48,21816100.00,19.68,19.69,19.30
10/15/12,19.52,20154860.00,19.68,19.88,19.49
10/12/12,19.52,18743920.00,19.75,19.80,19.48
10/11/12,19.75,21803710.00,19.88,19.96,19.61
10/10/12,19.64,39282420.00,19.93,19.94,19.45
10/09/12,20.23,27125670.00,20.39,20.55,19.97
10/08/12,20.40,32190200.00,20.40,20.75,20.16
10/05/12,20.91,40483780.00,21.49,21.63,20.88
10/04/12,21.95,46549400.00,22.32,22.40,21.41
10/03/12,21.83,31940720.00,22.30,22.49,21.80
10/02/12,22.27,29276680.00,22.08,22.49,21.82
10/01/12,21.99,51198150.00,22.08,22.59,21.73
09/28/12,21.66,65415370.00,20.57,21.95,20.50
09/27/12,20.32,30061050.00,20.99,21.00,20.16
09/26/12,20.62,38212360.00,20.15,20.78,19.80
09/25/12,20.28,46169460.00,21.20,21.21,20.22
09/24/12,20.79,78968380.00,21.78,21.98,20.36
09/21/12,22.86,51163120.00,22.97,23.24,22.60
09/20/12,22.59,57115160.00,23.02,23.24,22.54
09/19/12,23.29,78525460.00,21.99,23.37,21.77
09/18/12,21.87,36696330.00,21.60,21.98,21.37
09/17/12,21.52,50593510.00,22.67,22.75,21.50
09/14/12,22.00,72707430.00,21.13,22.08,20.90
09/13/12,20.71,64896660.00,20.96,21.48,20.61
09/12/12,20.93,121399400.00,20.76,21.16,20.28
09/11/12,19.43,47343020.00,18.92,19.58,18.85
09/10/12,18.81,24752340.00,19.06,19.20,18.55
09/07/12,18.98,36325880.00,19.10,19.42,18.78
09/06/12,18.96,46028860.00,18.74,19.26,18.72
09/05/12,18.58,60657900.00,18.27,18.75,18.18
09/04/12,17.73,46177000.00,18.08,18.27,17.55
08/31/12,18.06,58612440.00,18.68,18.70,18.03
08/30/12,19.09,30571430.00,19.27,19.45,19.06
08/29/12,19.10,16071190.00,19.32,19.38,19.07
08/28/12,19.34,25402980.00,19.10,19.38,18.95
08/27/12,19.15,20663220.00,19.49,19.53,19.10
08/24/12,19.41,29588690.00,19.52,19.68,19.25
08/23/12,19.44,32747000.00,19.50,19.73,19.36
08/22/12,19.44,49779450.00,19.36,19.53,18.96
08/21/12,19.16,70483330.00,19.58,19.98,19.09
08/20/12,20.01,100818300.00,19.05,20.13,18.75
08/17/12,19.05,129057400.00,20.01,20.08,19.00
08/16/12,19.87,157188200.00,20.44,20.48,19.69
08/15/12,21.20,47682050.00,20.64,21.41,20.40
08/14/12,20.38,38971320.00,21.41,21.60,20.25
08/13/12,21.60,24904700.00,22.15,22.45,21.40
08/10/12,21.81,25714310.00,21.41,21.82,21.13
08/09/12,21.01,15605960.00,20.75,21.17,20.61
08/08/12,20.72,29514550.00,20.71,21.15,20.22
08/07/12,20.72,36699380.00,22.20,22.45,20.50
08/06/12,21.92,27733830.00,21.39,22.15,21.30
08/03/12,21.09,80626220.00,20.36,22.16,19.90
08/02/12,20.04,56264460.00,20.77,20.84,19.82
08/01/12,20.88,44488370.00,21.50,21.58,20.84
07/31/12,21.71,55998620.00,23.37,23.37,21.61
07/30/12,23.15,29253590.00,24.00,24.04,23.03
07/27/12,23.71,123011300.00,23.19,24.54,22.28
07/26/12,26.85,61009290.00,27.75,28.23,26.73
07/25/12,29.34,16749990.00,28.39,29.49,28.08
07/24/12,28.45,11512350.00,28.82,29.45,28.10
07/23/12,28.75,12383610.00,28.12,29.00,28.01
07/20/12,28.76,11854290.00,29.00,29.47,28.72
07/19/12,29.00,13671200.00,29.41,29.50,28.63
07/18/12,29.11,16807730.00,28.31,29.29,28.15
07/17/12,28.09,30410530.00,28.48,28.59,27.15
07/16/12,28.25,24549800.00,30.50,30.50,28.21
07/13/12,30.72,8102653.00,31.04,31.07,30.56
07/12/12,30.81,11299240.00,30.70,31.40,30.60
07/11/12,30.97,12997760.00,31.48,31.56,30.55
07/10/12,31.47,14238190.00,32.43,32.48,31.16
07/09/12,32.17,17755740.00,32.10,32.88,31.99
07/06/12,31.73,10943350.00,31.44,31.90,31.26
07/05/12,31.47,10027250.00,31.32,31.63,31.02
07/03/12,31.20,8765498.00,30.91,31.44,30.80
07/02/12,30.77,14110230.00,31.25,31.73,30.55
06/29/12,31.10,19508980.00,31.92,31.99,30.76
06/28/12,31.36,17659080.00,31.96,32.19,30.90
06/27/12,32.23,28553940.00,32.46,32.90,31.90
06/26/12,33.10,24785970.00,32.69,33.44,32.50
06/25/12,32.06,24330740.00,32.86,33.02,31.55
06/22/12,33.05,73424890.00,32.41,33.45,32.06
06/21/12,31.84,21843070.00,31.67,32.50,31.51
06/20/12,31.60,15549740.00,31.92,31.93,31.15
06/19/12,31.91,30826830.00,31.54,32.18,30.70
06/18/12,31.41,42958450.00,29.96,32.08,29.41
06/15/12,30.01,43517670.00,28.51,30.10,28.35
06/14/12,28.29,16835510.00,27.65,28.32,27.38
06/13/12,27.27,17110160.00,27.66,28.10,27.10
06/12/12,27.40,15809640.00,27.48,27.77,26.96
06/11/12,27.01,28202230.00,27.18,28.07,26.84
06/08/12,27.10,37997180.00,26.55,27.76,26.44
06/07/12,26.31,26132090.00,27.00,27.35,26.15
06/06/12,26.81,61427940.00,26.07,27.17,25.52
06/05/12,25.87,42367740.00,26.70,27.76,25.75
06/04/12,26.90,35204750.00,27.20,27.65,26.44
06/01/12,27.72,41837160.00,28.89,29.15,27.39
05/31/12,29.60,110940500.00,28.55,29.67,26.83
05/30/12,28.19,57237340.00,28.70,29.55,27.86
05/29/12,28.84,77941380.00,31.48,31.69,28.65
05/25/12,31.91,37101630.00,32.90,32.95,31.11
05/24/12,33.03,50208760.00,32.95,33.21,31.77
05/23/12,32.00,73541150.00,31.37,32.50,31.36
05/22/12,31.00,101667700.00,32.61,33.59,30.94
05/21/12,34.03,167943600.00,36.53,36.66,33.00
05/18/12,38.23,579377500.00,42.00,45.00,38.00
